id,birth_year,gender,tenure,industry,occupation,org_size,household,metro_or_regional,time_q4_2020,time_q4_2020_1,time_rem_2021,pref_time_2021,pref_time_future,these_questions_are_about,in_the_past_6,how_often_do_you,how_often_would_you,does_your_employer_have,how_much_of_your,thinking_about_your_employer,thinking_about_your_employer_1,thinking_about_your_employer_2,thinking_about_your_employer_3,how_do_you_feel,org_encouraged,org_prepared,org_common,permission,collaboration,thinking_about_remote_working,thinking_about_remote_working_1,do_you_think_remote,who_is_most_supportive,org_encourage_future,org_support_future,choice_future,commute_time,think_about_your_experience,caring_time,family_time,think_about_your_experience_1,commute_time_1,think_about_your_experience_2,caring_time_1,family_time_1,think_about_your_experience_3,imagine_your_employer_offered,what_is_the_biggest,have_the_following_barriers,have_the_following_barriers_1,have_the_following_barriers_2,have_the_following_barriers_3,have_the_following_barriers_4,have_the_following_barriers_5,have_the_following_barriers_6,have_the_following_barriers_7,have_the_following_barriers_8,have_the_following_barriers_9,have_the_following_barriers_10,have_the_following_barriers_11,have_the_following_barriers_12,have_the_following_barriers_13,have_the_following_barriers_14,have_the_following_barriers_15,feel_better,more_active,feel_better_1,manages_people,do_employees_you_manage,mgmt_discretion,mgmt_retain,mgmt_recruit,team_collab,mgmt_ease_remote,mgmt_poor_performers,mgmt_prepared_remote,mgmt_focus_results,mgmt_contact,productivity,now_think_about_the,major_barrier1,major_barrier2,major_barrier3,minor_barrier1,minor_barrier2,minor_barrier3,age
1359,1981,male,more than 5 years,public administration and safety,managers - specialist managers,more than 200,single person,metro,less than 10% of my time,20%,less than 10% of my time,20%,10%,yes,yes,less than 10% of my time,20%,yes,100% - all of my time,1,3,4,2,somewhat negative,1,3,2,2,5,4,3,somewhat positive,they are about the same,very unlikely,somewhat unlikely,very unlikely,2.0,10.0,1.0,3.0,8.0,0.5,12.0,1.5,1.0,9.0,no,,not a barrier for me,not a barrier for me,somewhat improved,somewhat improved,somewhat improved,stayed about the same,not a barrier for me,not a barrier for me,somewhat improved,stayed about the same,stayed about the same,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,2,4,3,yes,yes,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,my productivity is about same when i work remotely,my productivity is about same when i work remotely,,,,,,,40
1360,1984,female,between 1 and 5 years,health care and social assistance,"managers - chief executives, general managers and legislators",between 20 and 199,couple with dependent children,metro,less than 10% of my time,50% - about half of my time,10%,50% - about half of my time,50% - about half of my time,no,no,,,no,,5,4,4,5,somewhat positive,3,2,1,1,4,1,3,neither positive nor negative,they are about the same,somewhat unlikely,somewhat unlikely,somewhat unlikely,2.0,7.0,2.0,4.0,9.0,1.0,6.0,4.0,4.0,9.0,yes,0.1,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,3,2,5,yes,no,,,,,,,,,,im 20% less productive when working remotely,im 20% less productive when working remotely,,,,,,,37
1361,1978,female,more than 5 years,public administration and safety,"professionals - business, human resource and marketing professionals",more than 200,couple with dependent children,metro,90%,100% - all of my time,90%,100% - all of my time,90%,yes,yes,20%,40%,yes,10%,4,3,3,4,somewhat positive,4,2,4,4,4,3,2,strongly positive,my direct manger(s),neither unlikely or likely,somewhat likely,somewhat likely,2.5,8.0,2.5,4.0,7.0,0.5,8.0,3.0,4.5,8.0,no,,significantly improved,stayed about the same,somewhat improved,somewhat improved,stayed about the same,somewhat worsened,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,somewhat improved,stayed about the same,significantly improved,somewhat improved,somewhat worsened,significantly improved,5,5,3,no,,,,,,,,,,,im 30% more productive when working remotely,,,,,,,,43
1362,1981,male,more than 5 years,manufacturing,"managers - chief executives, general managers and legislators",more than 200,one parent family with dependent children,metro,50% - i spent about half of my time remote working,50% - about half of my time,60%,60%,50% - about half of my time,no,yes,50% - about half of my time,50% - about half of my time,no,,4,5,5,2,somewhat positive,5,5,4,4,5,1,4,somewhat positive,they are about the same,somewhat likely,somewhat likely,very likely,2.0,8.0,2.0,5.0,7.0,1.0,9.0,2.0,5.0,7.0,no,,somewhat improved,significantly improved,significantly improved,stayed about the same,somewhat improved,somewhat improved,not a barrier for me,significantly worsened,significantly improved,not a barrier for me,somewhat improved,somewhat improved,not a barrier for me,somewhat improved,significantly worsened,significantly improved,4,5,4,yes,yes,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),,,,,,,40
1363,1977,male,between 1 and 5 years,"professional, scientific and technical","professionals - design, engineering, science and transport professionals",between 20 and 199,single person,metro,90%,80%,90%,80%,60%,yes,yes,20%,40%,no,,5,5,5,3,strongly positive,5,3,5,5,4,3,5,strongly positive,they are about the same,very likely,very likely,very likely,2.0,9.0,2.0,3.0,8.0,1.0,9.0,3.0,3.0,8.0,no,,significantly improved,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,significantly worsened,stayed about the same,stayed about the same,somewhat improved,somewhat worsened,not a barrier for me,stayed about the same,stayed about the same,stayed about the same,5,1,1,no,,,,,,,,,,,im 30% less productive when working remotely,,interruptions,lack of appropriate work and meeting spaces,interruptions,lack of privacy,lack of privacy,difficulty innovating,44
1364,1977,male,more than 5 years,arts and recreation,"managers - chief executives, general managers and legislators",between 20 and 199,one parent family with dependent children,regional,20%,i would not have preferred to work remotely,rarely or never,i would not have preferred to work remotely,i would prefer not to work remotely,yes,yes,10%,less than 10% of my time,yes,80%,5,5,5,3,strongly positive,5,5,5,3,2,3,4,somewhat positive,they are about the same,very unlikely,somewhat unlikely,somewhat unlikely,2.0,9.0,2.0,4.0,7.0,1.0,10.0,2.0,4.0,7.0,no,,stayed about the same,stayed about the same,stayed about the same,somewhat improved,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,somewhat improved,stayed about the same,stayed about the same,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,3,3,5,yes,yes,5.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,5.0,im 10% more productive when working remotely,im 10% more productive when working remotely,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,noisy work environment,problems with audio-visual setup,difficulty innovating,44
1365,1995,female,between 1 and 5 years,other services,sales workers - sales representatives and agents,between 20 and 199,one parent family with dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,100% - all of my time,no,no,,,no,,5,5,5,4,somewhat positive,3,5,5,5,5,1,4,strongly positive,they are about the same,neither unlikely or likely,neither unlikely or likely,somewhat unlikely,0.0,1.0,0.0,12.5,10.5,0.0,1.0,0.0,12.5,10.5,no,,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,stayed about the same,not a barrier for me,stayed about the same,not a barrier for me,stayed about the same,stayed about the same,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,3,3,3,no,,,,,,,,,,,im 30% more productive when working remotely,,,,,,,,26
1366,1968,male,between 6 and 12 months,wholesale trade,sales workers - sales support workers,between 20 and 199,couple with no dependent children,metro,20%,40%,20%,40%,40%,no,yes,100% - all of my time,100% - all of my time,unsure,,4,3,5,4,somewhat positive,4,4,3,4,2,3,3,somewhat positive,they are about the same,somewhat likely,somewhat likely,somewhat likely,1.5,8.0,2.0,4.5,8.0,0.0,8.0,3.0,5.0,8.0,yes,0.05,somewhat improved,significantly improved,somewhat improved,somewhat improved,somewhat improved,significantly improved,stayed about the same,stayed about the same,somewhat improved,stayed about the same,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,4,4,3,no,,,,,,,,,,,im 30% more productive when working remotely,,lack of privacy,lack of privacy,interruptions,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,53
1367,1982,male,between 6 and 12 months,"professional, scientific and technical","professionals - business, human resource and marketing professionals",more than 200,couple with no dependent children,metro,20%,20%,20%,20%,20%,no,yes,less than 10% of my time,50% - about half of my time,no,,4,2,2,3,somewhat positive,4,4,4,4,4,5,3,neither positive nor negative,my direct manger(s),neither unlikely or likely,somewhat likely,somewhat likely,2.0,10.0,2.0,2.0,8.0,2.0,12.0,1.0,1.0,8.0,no,,somewhat improved,stayed about the same,stayed about the same,stayed about the same,not a barrier for me,stayed about the same,significantly improved,somewhat worsened,somewhat improved,somewhat improved,stayed about the same,stayed about the same,not a barrier for me,significantly worsened,stayed about the same,stayed about the same,2,5,5,no,,,,,,,,,,,my productivity is about same when i work remotely,,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,lack of privacy,connectivity/internet issues,difficulty innovating,39
1368,1990,female,between 6 and 12 months,manufacturing,professionals - education professionals,between 20 and 199,couple with dependent children,metro,60%,30%,40%,30%,40%,yes,yes,40%,40%,no,,4,3,4,4,somewhat positive,4,5,4,4,4,4,5,somewhat positive,my direct manger(s),somewhat likely,somewhat likely,somewhat likely,1.0,7.0,6.0,4.0,6.0,0.0,6.0,3.0,5.0,10.0,yes,0.1,somewhat improved,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,somewhat improved,stayed about the same,somewhat improved,somewhat improved,somewhat improved,stayed about the same,somewhat worsened,somewhat improved,somewhat improved,stayed about the same,3,3,3,no,,,,,,,,,,,im 20% more productive when working remotely,,lack of privacy,connectivity/internet issues,lack of appropriate work and meeting spaces,noisy work environment,problems with audio-visual setup,connectivity/internet issues,31
1369,1996,female,between 1 and 5 years,construction,sales workers - sales representatives and agents,more than 200,single person,metro,100% - i spent all of my time remote working,80%,100% - i spent all of my time remote working,50% - about half of my time,50% - about half of my time,yes,yes,100% - all of my time,70%,no,,5,5,5,5,strongly positive,5,5,5,5,5,2,5,strongly positive,they are about the same,very likely,very likely,very likely,1.0,8.0,3.0,3.0,9.0,0.0,9.0,1.0,5.0,9.0,no,,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,somewhat worsened,somewhat worsened,significantly worsened,somewhat improved,not a barrier for me,not a barrier for me,not a barrier for me,somewhat worsened,not a barrier for me,not a barrier for me,not a barrier for me,significantly improved,3,2,4,no,,,,,,,,,,,im 50% more productive when working remotely (or more),,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,difficulty innovating,lack of privacy,lack of privacy,interruptions,25
1370,1997,female,between 6 and 12 months,construction,"managers - chief executives, general managers and legislators",between 20 and 199,couple with no dependent children,metro,30%,30%,30%,30%,50% - about half of my time,yes,yes,20%,30%,yes,30%,5,5,4,5,strongly positive,4,4,4,4,5,1,5,strongly positive,senior leadership,very likely,somewhat likely,very likely,1.0,7.0,1.0,5.0,10.0,1.0,8.0,2.0,3.0,10.0,yes,0.1,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,4,4,4,yes,yes,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),,,,,,,24
1371,1991,male,between 1 and 5 years,public administration and safety,clerical and administrative workers - other clerical and administrative workers,more than 200,couple with no dependent children,metro,80%,80%,80%,80%,60%,yes,yes,less than 10% of my time,20%,yes,20%,4,2,2,5,neither positive nor negative,5,4,2,2,5,2,3,somewhat positive,they are about the same,somewhat likely,somewhat likely,somewhat likely,2.0,7.5,1.5,5.5,7.5,0.5,8.5,1.5,5.5,8.0,no,,not a barrier for me,stayed about the same,somewhat improved,significantly improved,somewhat worsened,somewhat improved,stayed about the same,significantly improved,stayed about the same,not a barrier for me,significantly improved,significantly worsened,significantly improved,stayed about the same,significantly improved,stayed about the same,4,1,4,no,,,,,,,,,,,im 10% less productive when working remotely,,noisy work environment,lack of privacy,interruptions,interruptions,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,30
1372,1977,male,between 1 and 5 years,manufacturing,managers - specialist managers,more than 200,couple with dependent children,metro,60%,60%,60%,60%,60%,yes,yes,less than 10% of my time,less than 10% of my time,yes,60%,5,4,5,4,strongly positive,5,4,5,5,4,3,1,strongly positive,they are about the same,neither unlikely or likely,somewhat likely,neither unlikely or likely,0.5,10.0,3.0,3.5,7.0,0.0,12.0,2.5,2.5,7.0,no,,not a barrier for me,not a barrier for me,significantly improved,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,not a barrier for me,stayed about the same,stayed about the same,stayed about the same,3,3,3,no,,,,,,,,,,,im 30% more productive when working remotely,,interruptions,problems with audio-visual setup,interruptions,lack of privacy,lack of privacy,difficulty innovating,44
